# Force and moment coefficients
# dragDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# sideDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# pitchAxis     : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 2.00000000e-02
# Aref          : 4.00000000e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
660             	1.07896878e-02	5.39372896e-03	5.39595879e-03	-8.45370964e-04	-3.71906623e-04	-4.73464341e-04	5.07788594e-05	-1.11491483e-06	5.38421925e-05	1.65484533e-03	8.81264857e-04	7.73580472e-04
670             	1.07936032e-02	5.39569294e-03	5.39791026e-03	-8.49150842e-04	-3.73350958e-04	-4.75799883e-04	5.12244625e-05	-1.10866244e-06	5.36567378e-05	1.65420716e-03	8.80760319e-04	7.73446843e-04
680             	1.07975432e-02	5.39766874e-03	5.39987442e-03	-8.52810295e-04	-3.74756738e-04	-4.78053556e-04	5.16484091e-05	-1.10283972e-06	5.34681870e-05	1.65358851e-03	8.80262442e-04	7.73326068e-04
690             	1.08014923e-02	5.39964877e-03	5.40184355e-03	-8.56285831e-04	-3.76094512e-04	-4.80191320e-04	5.20484040e-05	-1.09738844e-06	5.32738847e-05	1.65292499e-03	8.79736380e-04	7.73188611e-04
700             	1.08054420e-02	5.40162859e-03	5.40381337e-03	-8.59578844e-04	-3.77363784e-04	-4.82215060e-04	5.24256380e-05	-1.09238918e-06	5.30764073e-05	1.65221979e-03	8.79186301e-04	7.73033486e-04
710             	1.08093831e-02	5.40360373e-03	5.40577938e-03	-8.62713833e-04	-3.78577128e-04	-4.84136705e-04	5.27797882e-05	-1.08782153e-06	5.28792284e-05	1.65151411e-03	8.78636283e-04	7.72877826e-04
720             	1.08133113e-02	5.40557194e-03	5.40773940e-03	-8.65690137e-04	-3.79736622e-04	-4.85953514e-04	5.31084461e-05	-1.08372976e-06	5.26850017e-05	1.65083946e-03	8.78104731e-04	7.72734728e-04
730             	1.08172240e-02	5.40753174e-03	5.40969223e-03	-8.68480982e-04	-3.80831531e-04	-4.87649450e-04	5.34089595e-05	-1.08024633e-06	5.24928368e-05	1.65019541e-03	8.77590540e-04	7.72604867e-04
740             	1.08211157e-02	5.40948060e-03	5.41163513e-03	-8.71050282e-04	-3.81846429e-04	-4.89203853e-04	5.36787118e-05	-1.07726420e-06	5.23019478e-05	1.64956529e-03	8.77084593e-04	7.72480697e-04
750             	1.08249898e-02	5.41142019e-03	5.41356961e-03	-8.73390027e-04	-3.82775383e-04	-4.90614644e-04	5.39196308e-05	-1.07470965e-06	5.21141735e-05	1.64894430e-03	8.76586325e-04	7.72357978e-04
760             	1.08288505e-02	5.41335274e-03	5.41549771e-03	-8.75516716e-04	-3.83624269e-04	-4.91892447e-04	5.41340893e-05	-1.07248416e-06	5.19356581e-05	1.64835945e-03	8.76115384e-04	7.72244068e-04
770             	1.08326979e-02	5.41527850e-03	5.41741944e-03	-8.77451663e-04	-3.84402516e-04	-4.93049147e-04	5.43233158e-05	-1.07047135e-06	5.17697931e-05	1.64784179e-03	8.75690690e-04	7.72151104e-04
