# Force and moment coefficients
# dragDir       : (9.84815757e-01 0.00000000e+00 1.73602778e-01)
# sideDir       : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# liftDir       : (-1.73602778e-01 0.00000000e+00 9.84815757e-01)
# rollAxis      : (9.84815757e-01 0.00000000e+00 1.73602778e-01)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# yawAxis       : (-1.73602778e-01 0.00000000e+00 9.84815757e-01)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
340             	3.27972184e-01	1.63106894e-01	1.64865289e-01	1.29451286e-01	8.36999285e-02	4.57513572e-02	1.89742856e-02	-8.79197420e-04	-4.83498975e-05	-9.42707251e-03	-4.76188615e-03	-4.66518636e-03
350             	3.34435665e-01	1.62064716e-01	1.72370949e-01	1.50493122e-01	8.83871306e-02	6.21059911e-02	1.31405698e-02	-5.15311661e-03	1.62195743e-03	-1.43673445e-02	-5.56171479e-03	-8.80562966e-03
360             	3.44783752e-01	1.65792161e-01	1.78991591e-01	1.35076096e-01	6.81629552e-02	6.69131405e-02	6.24907331e-04	-6.59971522e-03	9.84417610e-04	-7.11295339e-03	-2.57205909e-03	-4.54089431e-03
370             	3.49628606e-01	1.70444049e-01	1.79184557e-01	8.70246664e-02	3.46596745e-02	5.23649919e-02	-8.85265872e-03	-4.37025393e-03	2.71195341e-04	2.28687274e-03	1.41463171e-03	8.72241028e-04
380             	3.48216259e-01	1.73471399e-01	1.74744860e-01	2.91367431e-02	6.21741397e-03	2.29193292e-02	-8.35095761e-03	-6.36730485e-04	4.52529929e-04	4.99930719e-03	2.95218352e-03	2.04712367e-03
390             	3.46657585e-01	1.76637577e-01	1.70020008e-01	1.42495193e-02	7.05705551e-03	7.19246374e-03	-6.77041116e-05	3.30878425e-03	1.83126644e-04	4.55561854e-03	2.46093591e-03	2.09468263e-03
400             	3.49442928e-01	1.79702904e-01	1.69740025e-01	6.74423790e-02	3.97839235e-02	2.76584555e-02	6.06273398e-03	4.98143947e-03	-1.22769220e-04	9.11208656e-04	3.32835108e-04	5.78373548e-04
410             	3.51855165e-01	1.81286332e-01	1.70568833e-01	1.42320859e-01	7.59610473e-02	6.63598113e-02	4.80061801e-03	5.35874958e-03	-6.62581759e-04	-6.10745128e-03	-3.71630740e-03	-2.39114388e-03
420             	3.50735137e-01	1.80135667e-01	1.70599470e-01	1.90126379e-01	9.27648705e-02	9.73615081e-02	-2.29831883e-03	4.76809845e-03	-7.85013120e-04	-1.57206054e-02	-8.64531580e-03	-7.07528956e-03
430             	3.43868757e-01	1.77098843e-01	1.66769914e-01	1.88286263e-01	8.35677120e-02	1.04718551e-01	-1.05754196e-02	5.16446431e-03	-6.04980095e-04	-2.03321844e-02	-1.07710723e-02	-9.56111210e-03
440             	3.33215472e-01	1.72137917e-01	1.61077555e-01	1.55229776e-01	6.20005335e-02	9.32292428e-02	-1.56143547e-02	5.53018081e-03	-4.32758176e-04	-2.13215876e-02	-1.10935520e-02	-1.02280356e-02
450             	3.26953045e-01	1.68533598e-01	1.58419448e-01	1.14281968e-01	4.13836407e-02	7.28983276e-02	-1.57573434e-02	5.05707500e-03	-4.12971512e-06	-1.75101460e-02	-8.75920271e-03	-8.75094328e-03
460             	3.28646483e-01	1.67897377e-01	1.60749106e-01	9.66376192e-02	3.86448680e-02	5.79927512e-02	-9.67394160e-03	3.57413521e-03	6.57668862e-04	-7.58974338e-03	-3.13720283e-03	-4.45254055e-03
470             	3.35320793e-01	1.68460715e-01	1.66860078e-01	1.03369950e-01	5.40869131e-02	4.92830370e-02	2.40193805e-03	8.00318247e-04	1.43253929e-03	1.98459602e-03	2.42483730e-03	-4.40241276e-04
480             	3.43962809e-01	1.74098762e-01	1.69864047e-01	1.13089587e-01	7.36988817e-02	3.93907049e-02	1.71540884e-02	2.11735727e-03	1.55654055e-03	6.16374125e-03	4.63841117e-03	1.52533008e-03
490             	3.50637445e-01	1.81684213e-01	1.68953232e-01	1.14383274e-01	8.16504578e-02	3.27328165e-02	2.44588206e-02	6.36549069e-03	1.04545856e-03	5.88159180e-03	3.98625446e-03	1.89533734e-03
500             	3.52106118e-01	1.83947555e-01	1.68158563e-01	9.59528013e-02	6.59149311e-02	3.00378703e-02	1.79385304e-02	7.89449588e-03	6.78035340e-04	5.99127374e-03	3.67367221e-03	2.31760153e-03
510             	3.46293048e-01	1.79629475e-01	1.66663573e-01	6.44736085e-02	3.44618434e-02	3.00117651e-02	2.22503917e-03	6.48295121e-03	-5.69654634e-04	9.10446219e-03	3.98257646e-03	5.12188573e-03
520             	3.41878951e-01	1.73132708e-01	1.68746242e-01	5.11116141e-02	1.10258471e-02	4.00857670e-02	-1.45299600e-02	2.19323283e-03	-1.49772029e-03	8.68576566e-03	2.84516254e-03	5.84060312e-03
530             	3.40911588e-01	1.67958940e-01	1.72952648e-01	8.41555774e-02	1.84297045e-02	6.57258730e-02	-2.36480842e-02	-2.49685380e-03	-1.79714323e-03	6.30548111e-03	1.35559732e-03	4.94988379e-03
540             	3.41162904e-01	1.62260812e-01	1.78902092e-01	1.26197386e-01	4.10818010e-02	8.51155848e-02	-2.20168919e-02	-8.32064005e-03	-1.24850297e-03	4.74072489e-03	1.12185947e-03	3.61886542e-03
550             	3.38059693e-01	1.57495940e-01	1.80563753e-01	1.48689524e-01	6.39503502e-02	8.47391734e-02	-1.03944116e-02	-1.15339064e-02	-7.22510276e-04	2.80513850e-03	6.80058975e-04	2.12507953e-03
560             	3.35237921e-01	1.56629910e-01	1.78608011e-01	1.56937222e-01	8.36610643e-02	7.32761575e-02	5.19245339e-03	-1.09890510e-02	-4.55758426e-04	2.19956085e-03	6.44022000e-04	1.55553885e-03
570             	3.36869322e-01	1.61827984e-01	1.75041339e-01	1.50248667e-01	8.94662637e-02	6.07824034e-02	1.43419301e-02	-6.60667727e-03	-4.98873057e-04	-5.33494050e-04	-7.65620082e-04	2.32126032e-04
580             	3.38154578e-01	1.66340759e-01	1.71813819e-01	1.27208044e-01	7.88681846e-02	4.83398597e-02	1.52641625e-02	-2.73652994e-03	-8.22147718e-04	2.37067190e-03	3.63188230e-04	2.00748367e-03
590             	3.38630075e-01	1.68488531e-01	1.70141544e-01	9.54011194e-02	5.42525648e-02	4.11485546e-02	6.55200508e-03	-8.26506485e-04	-2.04716530e-03	6.97637464e-03	1.44102203e-03	5.53535262e-03
600             	3.36838615e-01	1.70260346e-01	1.66578269e-01	7.81486103e-02	3.34116681e-02	4.47369423e-02	-5.66263709e-03	1.84103865e-03	-2.84254482e-03	5.40499125e-03	-1.40049197e-04	5.54504044e-03
610             	3.42877712e-01	1.75508280e-01	1.67369432e-01	8.61377050e-02	3.31913639e-02	5.29463411e-02	-9.87748861e-03	4.06942380e-03	-2.92171812e-03	-4.86409278e-03	-5.35376451e-03	4.89671731e-04
620             	3.52273452e-01	1.79647352e-01	1.72626099e-01	8.41260669e-02	3.70702491e-02	4.70558178e-02	-4.99278436e-03	3.51062643e-03	-2.88404405e-03	-1.06582522e-02	-8.21317017e-03	-2.44508206e-03
630             	3.52171734e-01	1.74990425e-01	1.77181310e-01	7.55724415e-02	3.98567191e-02	3.57157224e-02	2.07049835e-03	-1.09544255e-03	-2.23558095e-03	-1.20544187e-02	-8.26279032e-03	-3.79162841e-03
640             	3.51268793e-01	1.69101684e-01	1.82167109e-01	9.68633177e-02	5.61311766e-02	4.07321411e-02	7.69951771e-03	-6.53271250e-03	-1.46128700e-03	-1.31763948e-02	-8.04948438e-03	-5.12691038e-03
650             	3.49226681e-01	1.64238157e-01	1.84988524e-01	1.10610612e-01	6.28135933e-02	4.77970186e-02	7.50828736e-03	-1.03751832e-02	-3.29650594e-04	-1.91238990e-02	-9.89160011e-03	-9.23229893e-03
660             	3.45282057e-01	1.60227092e-01	1.85054965e-01	1.03452449e-01	5.51110027e-02	4.83414467e-02	3.38477801e-03	-1.24139363e-02	8.59542938e-04	-2.07824248e-02	-9.53166945e-03	-1.12507553e-02
670             	3.43115190e-01	1.60080105e-01	1.83035085e-01	9.31104052e-02	4.40796323e-02	4.90307729e-02	-2.47557032e-03	-1.14774901e-02	1.57860767e-03	-1.23301256e-02	-4.58645513e-03	-7.74367046e-03
680             	3.38207231e-01	1.58683633e-01	1.79523598e-01	8.38027220e-02	3.78243283e-02	4.59783937e-02	-4.07703273e-03	-1.04199823e-02	2.73789219e-03	1.46445878e-03	3.47012158e-03	-2.00566280e-03
690             	3.33275902e-01	1.57263835e-01	1.76012067e-01	9.83677272e-02	4.87218452e-02	4.96458820e-02	-4.62018391e-04	-9.37411573e-03	3.48421156e-03	8.31977913e-03	7.64410113e-03	6.75678001e-04
700             	3.36158055e-01	1.62750229e-01	1.73407826e-01	1.18604057e-01	6.40968269e-02	5.45072304e-02	4.79479822e-03	-5.32879837e-03	2.83196256e-03	5.92461096e-03	5.79426804e-03	1.30342926e-04
710             	3.40852004e-01	1.73357463e-01	1.67494541e-01	1.15361731e-01	6.86064470e-02	4.67552836e-02	1.09255817e-02	2.93146084e-03	9.61861129e-04	-5.09979199e-04	7.06871530e-04	-1.21685073e-03
720             	3.41365192e-01	1.77966067e-01	1.63399125e-01	1.10048303e-01	6.72304929e-02	4.28178101e-02	1.22063414e-02	7.28347072e-03	-4.07954255e-05	-5.58053118e-03	-2.83106102e-03	-2.74947016e-03
730             	3.47587510e-01	1.84104185e-01	1.63483325e-01	9.61194521e-02	5.47793296e-02	4.13401226e-02	6.71960351e-03	1.03104300e-02	-1.20813719e-03	-8.85417890e-03	-5.63522664e-03	-3.21895227e-03
740             	3.53478228e-01	1.87312900e-01	1.66165328e-01	8.02908581e-02	3.44621142e-02	4.58287439e-02	-5.68331488e-03	1.05737862e-02	-2.94914045e-03	-5.99167177e-03	-5.94497634e-03	-4.66954317e-05
750             	3.52245893e-01	1.82429010e-01	1.69816883e-01	7.62352625e-02	2.09841741e-02	5.52510884e-02	-1.71334572e-02	6.30606372e-03	-3.15570367e-03	-9.96991495e-04	-3.65419942e-03	2.65720792e-03
760             	3.45717397e-01	1.73531015e-01	1.72186382e-01	8.81189451e-02	2.21063102e-02	6.60126349e-02	-2.19531624e-02	6.72316141e-04	-2.38720182e-03	8.59702868e-03	1.91131252e-03	6.68571616e-03
770             	3.40387037e-01	1.66455817e-01	1.73931220e-01	9.89527297e-02	3.36712115e-02	6.52815182e-02	-1.58051534e-02	-3.73770168e-03	-2.07360839e-03	1.97454238e-02	7.79910350e-03	1.19463203e-02
780             	3.40381708e-01	1.63641820e-01	1.76739888e-01	1.09166994e-01	5.03004581e-02	5.88665362e-02	-4.28303907e-03	-6.54903392e-03	-8.72065978e-04	2.31787080e-02	1.07172880e-02	1.24614200e-02
790             	3.42110160e-01	1.63944726e-01	1.78165434e-01	1.11223920e-01	6.26170040e-02	4.86069163e-02	7.00504386e-03	-7.11035400e-03	5.50422691e-04	1.21751502e-02	6.63799777e-03	5.53715239e-03
800             	3.40958657e-01	1.65272772e-01	1.75685885e-01	1.08311551e-01	6.64800775e-02	4.18314736e-02	1.23243019e-02	-5.20655673e-03	1.28376316e-03	-4.39123853e-03	-9.11856108e-04	-3.47938243e-03
810             	3.38996051e-01	1.67657780e-01	1.71338271e-01	1.08884389e-01	6.52959127e-02	4.35884758e-02	1.08537185e-02	-1.84024551e-03	8.44022376e-04	-1.12318714e-02	-4.77191331e-03	-6.45995806e-03
820             	3.41166348e-01	1.73492551e-01	1.67673798e-01	1.06817746e-01	5.90115148e-02	4.78062316e-02	5.60264157e-03	2.90937652e-03	-3.96242800e-04	-6.58917554e-03	-3.69083057e-03	-2.89834497e-03
830             	3.41914736e-01	1.79704143e-01	1.62210594e-01	9.98057793e-02	4.94711445e-02	5.03346347e-02	-4.31745095e-04	8.74677468e-03	-1.31674779e-03	-4.13109863e-03	-3.38229710e-03	-7.48801523e-04
840             	3.41935886e-01	1.83570599e-01	1.58365286e-01	8.95924025e-02	3.75735407e-02	5.20188618e-02	-7.22266051e-03	1.26026564e-02	-1.21695841e-03	-1.13620050e-02	-6.89796089e-03	-4.46404406e-03
850             	3.44053718e-01	1.85159401e-01	1.58894317e-01	7.25213984e-02	2.75339381e-02	4.49874602e-02	-8.72676105e-03	1.31325421e-02	-1.57804953e-03	-1.50534755e-02	-9.10478728e-03	-5.94868823e-03
860             	3.47191811e-01	1.84829686e-01	1.62362124e-01	6.24600986e-02	2.66716575e-02	3.57884411e-02	-4.55839182e-03	1.12337808e-02	-2.31960800e-03	-1.12043146e-02	-7.92176530e-03	-3.28254930e-03
870             	3.51347158e-01	1.81950873e-01	1.69396285e-01	6.42991774e-02	3.25647360e-02	3.17344414e-02	4.15147261e-04	6.27729365e-03	-1.80845749e-03	-3.12280451e-03	-3.36985974e-03	2.47055230e-04
880             	3.50879660e-01	1.73901076e-01	1.76978584e-01	8.21528701e-02	4.54200536e-02	3.67328165e-02	4.34361855e-03	-1.53875409e-03	3.32392362e-04	-9.20188343e-04	-1.27701809e-04	-7.92486534e-04
890             	3.48770110e-01	1.66707347e-01	1.82062762e-01	1.01196483e-01	5.35305757e-02	4.76659076e-02	2.93233402e-03	-7.67770740e-03	2.23481611e-03	-2.96882184e-03	7.50405193e-04	-3.71922703e-03
900             	3.48142743e-01	1.64731022e-01	1.83411722e-01	1.03483056e-01	4.89521831e-02	5.45308733e-02	-2.78934511e-03	-9.34035005e-03	2.30091124e-03	2.08696369e-03	3.34439309e-03	-1.25742940e-03
910             	3.47465969e-01	1.67981788e-01	1.79484181e-01	9.35464589e-02	4.06410753e-02	5.29053835e-02	-6.13215410e-03	-5.75119621e-03	1.54087439e-03	8.59012065e-03	5.83593472e-03	2.75418593e-03
920             	3.45705397e-01	1.70634643e-01	1.75070754e-01	8.25018585e-02	3.77234776e-02	4.47783809e-02	-3.52745166e-03	-2.21805536e-03	1.12229352e-03	7.95932223e-03	5.10195463e-03	2.85736759e-03
930             	3.42841413e-01	1.69980471e-01	1.72860943e-01	8.75627698e-02	4.51317565e-02	4.24310133e-02	1.35037158e-03	-1.44023621e-03	1.00856822e-03	-1.52763776e-04	9.32186332e-04	-1.08495011e-03
940             	3.44185913e-01	1.71885096e-01	1.72300817e-01	1.00551474e-01	5.48988367e-02	4.56526373e-02	4.62309967e-03	-2.07860451e-04	1.04075811e-03	-8.23121585e-03	-3.07484981e-03	-5.15636604e-03
950             	3.44417779e-01	1.76936812e-01	1.67480967e-01	1.00174701e-01	5.54881935e-02	4.46865077e-02	5.40084290e-03	4.72792248e-03	6.29438364e-05	-1.18392977e-02	-5.85670503e-03	-5.98259270e-03
960             	3.40021937e-01	1.80627147e-01	1.59394789e-01	8.17939632e-02	4.06204107e-02	4.11735525e-02	-2.76570873e-04	1.06161789e-02	-1.94396317e-03	-9.58638821e-03	-6.73715727e-03	-2.84923094e-03
970             	3.37746817e-01	1.82461369e-01	1.55285448e-01	6.84317835e-02	2.85930125e-02	3.98387710e-02	-5.62287923e-03	1.35879607e-02	-3.66506112e-03	-2.63447405e-03	-4.98229814e-03	2.34782409e-03
980             	3.40323277e-01	1.81169718e-01	1.59153558e-01	8.09545729e-02	3.43022120e-02	4.66523608e-02	-6.17507440e-03	1.10080799e-02	-3.47242783e-03	5.38774056e-03	-7.78557550e-04	6.16629811e-03
990             	3.41169254e-01	1.73615267e-01	1.67553986e-01	1.07425511e-01	5.07811648e-02	5.66443460e-02	-2.93159057e-03	3.03064051e-03	-1.86651410e-03	6.68658761e-03	1.47677971e-03	5.20980791e-03
1000            	3.38039421e-01	1.62334310e-01	1.75705111e-01	1.38720699e-01	7.17593454e-02	6.69613540e-02	2.39899569e-03	-6.68540049e-03	3.08444155e-04	6.13333595e-03	3.37511213e-03	2.75822382e-03
1010            	3.36436601e-01	1.58186620e-01	1.78249981e-01	1.51526182e-01	8.03979483e-02	7.11282337e-02	4.63485730e-03	-1.00316806e-02	1.11568166e-03	7.30617643e-03	4.76876988e-03	2.53740656e-03
1020            	3.38073642e-01	1.63458156e-01	1.74615486e-01	1.35708448e-01	7.26024581e-02	6.31059903e-02	4.74823391e-03	-5.57866460e-03	6.17510967e-04	3.12583656e-03	2.18042925e-03	9.45407313e-04
1030            	3.37638759e-01	1.68743588e-01	1.68895171e-01	1.09114619e-01	5.76034918e-02	5.15111276e-02	3.04618206e-03	-7.57914342e-05	4.75391967e-04	-6.03381390e-03	-2.54151498e-03	-3.49229892e-03
1040            	3.39720797e-01	1.71381369e-01	1.68339428e-01	9.39388888e-02	4.73270422e-02	4.66118466e-02	3.57597795e-04	1.52097058e-03	1.01401222e-03	-1.31400890e-02	-5.55603228e-03	-7.58405671e-03
1050            	3.43132782e-01	1.73060285e-01	1.70072498e-01	8.91265423e-02	4.50828078e-02	4.40437345e-02	5.19536653e-04	1.49389338e-03	1.17819498e-03	-1.49255611e-02	-6.28458556e-03	-8.64097552e-03
1060            	3.45316149e-01	1.78047676e-01	1.67268473e-01	8.54870721e-02	4.33953217e-02	4.20917504e-02	6.51785650e-04	5.38960174e-03	7.78782334e-04	-1.74713571e-02	-7.95689621e-03	-9.51446087e-03
1070            	3.46873166e-01	1.85338215e-01	1.61534951e-01	7.95141623e-02	4.00534875e-02	3.94606748e-02	2.96406360e-04	1.19016319e-02	-1.27294163e-03	-1.70898110e-02	-9.81784715e-03	-7.27196389e-03
1080            	3.45914092e-01	1.87543562e-01	1.58370530e-01	8.30592931e-02	4.18459501e-02	4.12133430e-02	3.16303540e-04	1.45865157e-02	-2.94631921e-03	-1.05811895e-02	-8.23691397e-03	-2.34427555e-03
1090            	3.45166262e-01	1.83021253e-01	1.62145008e-01	9.27592672e-02	4.76367813e-02	4.51224859e-02	1.25714770e-03	1.04381225e-02	-2.95057553e-03	-2.29390463e-03	-4.09752785e-03	1.80362321e-03
1100            	3.44253366e-01	1.73652241e-01	1.70601125e-01	9.06427095e-02	4.61003416e-02	4.45423680e-02	7.78986803e-04	1.52555831e-03	-1.48115385e-03	3.08550043e-03	6.15963678e-05	3.02390406e-03
1110            	3.40942818e-01	1.61680004e-01	1.79262813e-01	8.03016126e-02	3.87164516e-02	4.15851609e-02	-1.43435464e-03	-8.79140449e-03	6.13381281e-05	5.62926752e-03	2.87597189e-03	2.75329563e-03
1120            	3.36201969e-01	1.54060274e-01	1.82141695e-01	8.19410034e-02	3.77097349e-02	4.42312685e-02	-3.26076679e-03	-1.40407103e-02	5.62910845e-04	5.45920701e-03	3.29251435e-03	2.16669266e-03
1130            	3.40271868e-01	1.57119203e-01	1.83152665e-01	1.05519301e-01	4.89647677e-02	5.65545336e-02	-3.79488294e-03	-1.30167308e-02	2.62246312e-04	1.50745760e-03	1.01597511e-03	4.91482488e-04
1140            	3.44600859e-01	1.65502703e-01	1.79098157e-01	1.03966852e-01	5.18791348e-02	5.20877172e-02	-1.04291198e-04	-6.79772722e-03	-2.23245099e-04	-2.94477618e-03	-1.69563319e-03	-1.24914299e-03
1150            	3.41471315e-01	1.69031650e-01	1.72439665e-01	8.48649125e-02	4.88485994e-02	3.60163131e-02	6.41614315e-03	-1.70400718e-03	-1.26245608e-04	-6.42705501e-03	-3.33977312e-03	-3.08728190e-03
