# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
450             	5.40608407e-02	2.71949339e-02	2.68659068e-02	-2.57258162e-04	-1.01354973e-04	-1.55903189e-04	2.72741081e-05	1.64513575e-04	-2.61247230e-05	6.50554532e-06	-2.28719503e-05	2.93774956e-05
460             	5.40011012e-02	2.73664499e-02	2.66346513e-02	-1.64127139e-04	-5.26123261e-05	-1.11514813e-04	2.94512433e-05	3.65899317e-04	-2.51965886e-05	2.02292091e-05	-1.50819840e-05	3.53111931e-05
470             	5.35416349e-02	2.73032060e-02	2.62384289e-02	-1.06859175e-04	-2.19786717e-05	-8.48805034e-05	3.14509158e-05	5.32388554e-04	-2.79840841e-05	4.01881779e-05	-7.88999513e-06	4.80781730e-05
480             	5.30679801e-02	2.71551648e-02	2.59128153e-02	-6.96889053e-05	1.74983892e-05	-8.71872945e-05	5.23428419e-05	6.21174776e-04	-3.04104722e-05	3.04010464e-05	-1.52099490e-05	4.56109953e-05
490             	5.28041075e-02	2.70773791e-02	2.57267284e-02	-5.09493584e-05	1.58204950e-05	-6.67698533e-05	4.12951742e-05	6.75325356e-04	-2.82460225e-05	1.56009812e-05	-2.04455320e-05	3.60465131e-05
500             	5.25287717e-02	2.70289489e-02	2.54998227e-02	-7.31506902e-05	-1.51705128e-05	-5.79801774e-05	2.14048323e-05	7.64563108e-04	-2.19090375e-05	2.08759398e-05	-1.14710676e-05	3.23470074e-05
510             	5.20239728e-02	2.69056275e-02	2.51183454e-02	-5.67096456e-05	-3.73327810e-05	-1.93768646e-05	-8.97795818e-06	8.93641052e-04	-1.60431550e-05	2.16076340e-05	-5.23933801e-06	2.68469720e-05
520             	5.15338643e-02	2.67498632e-02	2.47840011e-02	-9.05173298e-05	-7.32669168e-05	-1.72504130e-05	-2.80082519e-05	9.82931024e-04	-1.06832974e-05	3.01619110e-05	4.39765806e-06	2.57642529e-05
530             	5.12498746e-02	2.66457059e-02	2.46041687e-02	-7.30984739e-05	-5.94631607e-05	-1.36353132e-05	-2.29139237e-05	1.02076858e-03	-7.67428897e-06	2.35611085e-05	4.10626527e-06	1.94548432e-05
540             	5.10975741e-02	2.65815692e-02	2.45160049e-02	-6.83730899e-05	-6.08702735e-05	-7.50281642e-06	-2.66837285e-05	1.03278212e-03	-4.07047483e-06	1.57816236e-05	3.82033699e-06	1.19612867e-05
550             	5.08401863e-02	2.64674917e-02	2.43726946e-02	-7.50414623e-05	-5.86284209e-05	-1.64130414e-05	-2.11076897e-05	1.04739851e-03	1.29250143e-06	1.16237523e-05	7.10437756e-06	4.51937470e-06
560             	5.04809251e-02	2.62352648e-02	2.42456602e-02	-4.82016486e-05	-3.63215133e-05	-1.18801352e-05	-1.22206890e-05	9.94802293e-04	4.60483776e-06	5.94412984e-06	7.57690268e-06	-1.63277284e-06
570             	5.01853887e-02	2.60332963e-02	2.41520925e-02	-4.53247050e-05	-2.79605804e-05	-1.73641246e-05	-5.29822788e-06	9.40601908e-04	8.63146594e-06	-7.72070503e-07	8.24543069e-06	-9.01750120e-06
580             	4.99333729e-02	2.58863900e-02	2.40469829e-02	-9.54061030e-06	-3.31959425e-06	-6.22101605e-06	1.45071090e-06	9.19703534e-04	1.11745217e-05	-7.19277727e-06	7.57813301e-06	-1.47709103e-05
590             	4.96429782e-02	2.57272976e-02	2.39156805e-02	1.64864851e-05	7.49117384e-06	8.99531130e-06	-7.52068728e-07	9.05808562e-04	1.34253646e-05	-4.33319644e-06	1.12587663e-05	-1.55919628e-05
600             	4.93411903e-02	2.55678452e-02	2.37733450e-02	2.56904234e-05	1.54188581e-05	1.02715653e-05	2.57364639e-06	8.97250119e-04	1.49630023e-05	1.92504209e-06	1.59255233e-05	-1.40004812e-05
610             	4.90673119e-02	2.54348215e-02	2.36324904e-02	5.08014801e-05	3.15842245e-05	1.92172556e-05	6.18348448e-06	9.01165594e-04	1.60552959e-05	9.68480286e-07	1.65395361e-05	-1.55710558e-05
620             	4.88246718e-02	2.53238963e-02	2.35007755e-02	6.13737031e-05	3.39569440e-05	2.74167590e-05	3.27009250e-06	9.11560415e-04	1.62598337e-05	6.10463508e-06	1.93121513e-05	-1.32075162e-05
630             	4.85850407e-02	2.52134934e-02	2.33715473e-02	7.60381510e-05	4.69114340e-05	2.91267170e-05	8.89235847e-06	9.20973024e-04	1.60449685e-05	6.61440695e-06	1.93521720e-05	-1.27377650e-05
640             	4.83352584e-02	2.50914282e-02	2.32438302e-02	1.00078963e-04	5.84531455e-05	4.16258175e-05	8.41366402e-06	9.23798969e-04	1.53974373e-05	4.63206184e-06	1.77134682e-05	-1.30814063e-05
650             	4.80923450e-02	2.49645762e-02	2.31277687e-02	1.05880401e-04	6.55534068e-05	4.03269940e-05	1.26132064e-05	9.18403745e-04	1.51135650e-05	5.82863149e-06	1.80278807e-05	-1.21992492e-05
660             	4.78708074e-02	2.48408404e-02	2.30299670e-02	1.31502546e-04	8.32886050e-05	4.82139406e-05	1.75373322e-05	9.05436738e-04	1.51272698e-05	2.45563389e-06	1.63550867e-05	-1.38994528e-05
670             	4.76719498e-02	2.47235356e-02	2.29484141e-02	1.52605098e-04	9.09974521e-05	6.16076458e-05	1.46949032e-05	8.87560745e-04	1.48516697e-05	4.11424034e-06	1.69087898e-05	-1.27945495e-05
680             	4.74870154e-02	2.46099816e-02	2.28770338e-02	1.65179494e-04	1.03043039e-04	6.21364547e-05	2.04532923e-05	8.66473939e-04	1.48164929e-05	3.15589224e-06	1.63944390e-05	-1.32385468e-05
690             	4.73139830e-02	2.45022958e-02	2.28116872e-02	1.93773218e-04	1.16170366e-04	7.76028525e-05	1.92837567e-05	8.45304283e-04	1.49361390e-05	-1.11564978e-08	1.49305608e-05	-1.49417173e-05
700             	4.71541275e-02	2.44035865e-02	2.27505410e-02	2.07970693e-04	1.22653525e-04	8.53171676e-05	1.86681787e-05	8.26522739e-04	1.52544202e-05	2.19373903e-06	1.63512898e-05	-1.41575507e-05
710             	4.70065432e-02	2.43143782e-02	2.26921650e-02	2.25601590e-04	1.35248623e-04	9.03529676e-05	2.24478276e-05	8.11106580e-04	1.59668385e-05	-1.18834876e-06	1.53726642e-05	-1.65610129e-05
720             	4.68683911e-02	2.42333404e-02	2.26350507e-02	2.51042677e-04	1.42016311e-04	1.09026366e-04	1.64949724e-05	7.99144862e-04	1.64598974e-05	-9.60419013e-07	1.59796879e-05	-1.69401069e-05
730             	4.67360047e-02	2.41585608e-02	2.25774439e-02	2.63363282e-04	1.51235746e-04	1.12127535e-04	1.95541055e-05	7.90558479e-04	1.72092193e-05	-7.52659293e-07	1.68328896e-05	-1.75855489e-05
740             	4.66095248e-02	2.40886505e-02	2.25208743e-02	2.86671088e-04	1.62631525e-04	1.24039563e-04	1.92959812e-05	7.83888133e-04	1.80039376e-05	-3.57738100e-06	1.62152471e-05	-1.97926281e-05
750             	4.64884616e-02	2.40219841e-02	2.24664775e-02	3.07759987e-04	1.70063694e-04	1.37696293e-04	1.61837004e-05	7.77753301e-04	1.84706718e-05	-8.06953418e-07	1.80671951e-05	-1.88741486e-05
760             	4.63719311e-02	2.39579602e-02	2.24139709e-02	3.21833750e-04	1.83275014e-04	1.38558736e-04	2.23581389e-05	7.71994625e-04	1.92011830e-05	-2.94968097e-06	1.77263425e-05	-2.06760234e-05
770             	4.62596838e-02	2.38967873e-02	2.23628965e-02	3.48741513e-04	1.93566095e-04	1.55175418e-04	1.91953383e-05	7.66945372e-04	1.96857673e-05	-3.51078267e-06	1.79303760e-05	-2.14411586e-05
780             	4.61502345e-02	2.38373879e-02	2.23128466e-02	3.67705856e-04	2.05859262e-04	1.61846594e-04	2.20063341e-05	7.62270666e-04	2.01569481e-05	-2.19543109e-06	1.90592325e-05	-2.12546636e-05
790             	4.60422640e-02	2.37789546e-02	2.22633094e-02	3.86343588e-04	2.18630904e-04	1.67712683e-04	2.54591106e-05	7.57822561e-04	2.08669909e-05	-5.77172871e-06	1.79811265e-05	-2.37528552e-05
800             	4.59361009e-02	2.37216107e-02	2.22144901e-02	4.09290690e-04	2.26357148e-04	1.82933541e-04	2.17118035e-05	7.53560291e-04	2.12408744e-05	-3.53288083e-06	1.94744340e-05	-2.30073148e-05
810             	4.58303352e-02	2.36646932e-02	2.21656419e-02	4.20379029e-04	2.38559896e-04	1.81819133e-04	2.83703818e-05	7.49525630e-04	2.17993572e-05	-4.98304791e-06	1.93078333e-05	-2.42908812e-05
820             	4.57244000e-02	2.36081560e-02	2.21162441e-02	4.36924622e-04	2.45713205e-04	1.91211417e-04	2.72508943e-05	7.45955946e-04	2.24594987e-05	-7.00880096e-06	1.89550982e-05	-2.59638991e-05
830             	4.56182030e-02	2.35519844e-02	2.20662185e-02	4.52918672e-04	2.54167242e-04	1.98751431e-04	2.77079056e-05	7.42882949e-04	2.28711937e-05	-4.30055891e-06	2.07209143e-05	-2.50214732e-05
840             	4.55108795e-02	2.34953961e-02	2.20154834e-02	4.61538177e-04	2.64339155e-04	1.97199022e-04	3.35700664e-05	7.39956373e-04	2.36177816e-05	-8.14638898e-06	1.95445871e-05	-2.76909761e-05
850             	4.54027137e-02	2.34381181e-02	2.19645956e-02	4.79307370e-04	2.69334524e-04	2.09972845e-04	2.96808394e-05	7.36761258e-04	2.43082692e-05	-7.16708654e-06	2.07247259e-05	-2.78918125e-05
860             	4.52930249e-02	2.33802008e-02	2.19128242e-02	4.89179921e-04	2.80025036e-04	2.09154885e-04	3.54350755e-05	7.33688308e-04	2.52111613e-05	-6.52891703e-06	2.19467028e-05	-2.84756198e-05
870             	4.51818056e-02	2.33214812e-02	2.18603244e-02	5.01146363e-04	2.87368928e-04	2.13777435e-04	3.67957464e-05	7.30578361e-04	2.63529510e-05	-8.88951103e-06	2.19081955e-05	-3.07977065e-05
880             	4.50698773e-02	2.32621680e-02	2.18077093e-02	5.21687162e-04	2.95257748e-04	2.26429414e-04	3.44141670e-05	7.27229311e-04	2.73606146e-05	-5.00261130e-06	2.48593089e-05	-2.98619202e-05
890             	4.49569526e-02	2.32021930e-02	2.17547596e-02	5.30831225e-04	3.07032819e-04	2.23798406e-04	4.16172062e-05	7.23716698e-04	2.87678995e-05	-6.44517592e-06	2.55453115e-05	-3.19904874e-05
900             	4.48427737e-02	2.31414479e-02	2.17013258e-02	5.47082489e-04	3.11825529e-04	2.35256960e-04	3.82842843e-05	7.20061081e-04	3.02771375e-05	-6.19460751e-06	2.71798338e-05	-3.33744413e-05
910             	4.47275316e-02	2.30800426e-02	2.16474890e-02	5.63394997e-04	3.22977615e-04	2.40417382e-04	4.12801168e-05	7.16276804e-04	3.17360412e-05	-3.03590067e-06	3.02180908e-05	-3.32539915e-05
920             	4.46114614e-02	2.30183981e-02	2.15930633e-02	5.70764562e-04	3.30960361e-04	2.39804201e-04	4.55780799e-05	7.12667387e-04	3.34116917e-05	-6.54423645e-06	3.01395735e-05	-3.66838099e-05
930             	4.44951895e-02	2.29568254e-02	2.15383640e-02	5.88194081e-04	3.36289069e-04	2.51905012e-04	4.21920287e-05	7.09230692e-04	3.50664871e-05	-3.98263838e-06	3.30751679e-05	-3.70578063e-05
940             	4.43778770e-02	2.28946357e-02	2.14832413e-02	6.02410430e-04	3.50684402e-04	2.51726029e-04	4.94791865e-05	7.05697241e-04	3.68810336e-05	-5.38609678e-06	3.41879852e-05	-3.95740820e-05
950             	4.42592578e-02	2.28316810e-02	2.14275768e-02	6.14608844e-04	3.55944894e-04	2.58663950e-04	4.86404718e-05	7.02052069e-04	3.89053415e-05	-7.02326633e-06	3.53937083e-05	-4.24169746e-05
960             	4.41403277e-02	2.27682453e-02	2.13720824e-02	6.35321144e-04	3.66479690e-04	2.68841454e-04	4.88191180e-05	6.98081426e-04	4.06475574e-05	-3.38307827e-06	3.89560182e-05	-4.23390965e-05
970             	4.40203369e-02	2.27042727e-02	2.13160642e-02	6.47674070e-04	3.78957065e-04	2.68717005e-04	5.51200300e-05	6.94104252e-04	4.26475710e-05	-7.10602287e-06	3.90945595e-05	-4.62005824e-05
980             	4.38992418e-02	2.26397296e-02	2.12595122e-02	6.63196424e-04	3.82810539e-04	2.80385885e-04	5.12123270e-05	6.90108729e-04	4.46784385e-05	-5.67957005e-06	4.18386534e-05	-4.75182235e-05
990             	4.37779823e-02	2.25751931e-02	2.12027892e-02	6.82497024e-04	3.97788693e-04	2.84708331e-04	5.65401809e-05	6.86201974e-04	4.65980464e-05	-4.54744548e-06	4.43243237e-05	-4.88717691e-05
1000            	4.36561460e-02	2.25105135e-02	2.11456326e-02	6.93283035e-04	4.05058861e-04	2.88224175e-04	5.84173431e-05	6.82440459e-04	4.87661829e-05	-7.43629521e-06	4.50480353e-05	-5.24843305e-05
1010            	4.35343993e-02	2.24458497e-02	2.10885496e-02	7.11450331e-04	4.12301927e-04	2.99148403e-04	5.65767618e-05	6.78650015e-04	5.08002849e-05	-3.69873553e-06	4.89509171e-05	-5.26496526e-05
1020            	4.34122064e-02	2.23813341e-02	2.10308723e-02	7.27959418e-04	4.27953420e-04	3.00005998e-04	6.39737109e-05	6.75230893e-04	5.27538821e-05	-6.89166969e-06	4.93080473e-05	-5.61997169e-05
1030            	4.32897318e-02	2.23170988e-02	2.09726329e-02	7.40458625e-04	4.31198117e-04	3.09260508e-04	6.09688047e-05	6.72232948e-04	5.48656363e-05	-7.12978981e-06	5.13007414e-05	-5.84305312e-05
1040            	4.31684464e-02	2.22535696e-02	2.09148768e-02	7.60113079e-04	4.44025671e-04	3.16087408e-04	6.39691315e-05	6.69346400e-04	5.68545724e-05	-4.62602557e-06	5.45415596e-05	-5.91675852e-05
1050            	4.30479157e-02	2.21901753e-02	2.08577404e-02	7.74332869e-04	4.55776214e-04	3.18556655e-04	6.86097794e-05	6.66217454e-04	5.89538227e-05	-8.86698605e-06	5.45203297e-05	-6.33873157e-05
1060            	4.29271029e-02	2.21264618e-02	2.08006410e-02	7.89396864e-04	4.59551086e-04	3.29845778e-04	6.48526537e-05	6.62910382e-04	6.10796646e-05	-5.86718691e-06	5.81460711e-05	-6.40132580e-05
1070            	4.28062964e-02	2.20626303e-02	2.07436661e-02	8.08663558e-04	4.76138141e-04	3.32525416e-04	7.18063625e-05	6.59482074e-04	6.29837438e-05	-7.03738200e-06	5.94650528e-05	-6.65024348e-05
1080            	4.26855377e-02	2.19990468e-02	2.06864909e-02	8.22201619e-04	4.81534592e-04	3.40667028e-04	7.04337819e-05	6.56277914e-04	6.49638275e-05	-9.69986927e-06	6.01138929e-05	-6.98137622e-05
1090            	4.25656508e-02	2.19356547e-02	2.06299961e-02	8.39407040e-04	4.89979042e-04	3.49427999e-04	7.02755216e-05	6.52829294e-04	6.70134386e-05	-5.31746558e-06	6.43547058e-05	-6.96721713e-05
1100            	4.24460033e-02	2.18723045e-02	2.05736988e-02	8.54403079e-04	5.03923625e-04	3.50479454e-04	7.67220852e-05	6.49302880e-04	6.89339374e-05	-9.94101877e-06	6.39634280e-05	-7.39044468e-05
1110            	4.23261551e-02	2.18089006e-02	2.05172545e-02	8.63423542e-04	5.03571448e-04	3.59852094e-04	7.18596770e-05	6.45823030e-04	7.07940226e-05	-7.92921443e-06	6.68294154e-05	-7.47586298e-05
1120            	4.22069393e-02	2.17458128e-02	2.04611265e-02	8.78624876e-04	5.16002132e-04	3.62622744e-04	7.66896939e-05	6.42343169e-04	7.25111899e-05	-6.36692268e-06	6.93277285e-05	-7.56946512e-05
1130            	4.20879798e-02	2.16831568e-02	2.04048230e-02	8.89042910e-04	5.22972991e-04	3.66069918e-04	7.84515366e-05	6.39166893e-04	7.41771558e-05	-1.04411059e-05	6.89566029e-05	-7.93977088e-05
1140            	4.19693399e-02	2.16205338e-02	2.03488061e-02	8.97198060e-04	5.23710019e-04	3.73488041e-04	7.51109886e-05	6.35863819e-04	7.60307746e-05	-6.06793621e-06	7.29968065e-05	-7.90647428e-05
1150            	4.18511907e-02	2.15581720e-02	2.02930188e-02	9.08396014e-04	5.36452336e-04	3.71943677e-04	8.22543294e-05	6.32576598e-04	7.76136953e-05	-9.00763054e-06	7.31098800e-05	-8.21175106e-05
