# Force and moment coefficients
# dragDir       : (8.66019053e-01 0.00000000e+00 5.00011000e-01)
# sideDir       : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# liftDir       : (-5.00011000e-01 0.00000000e+00 8.66019053e-01)
# rollAxis      : (8.66019053e-01 0.00000000e+00 5.00011000e-01)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# yawAxis       : (-5.00011000e-01 0.00000000e+00 8.66019053e-01)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
540             	5.13185461e-01	2.57749647e-01	2.55435814e-01	2.87289545e-01	1.50682375e-01	1.36607169e-01	7.03760288e-03	1.15691631e-03	-8.89974088e-04	9.98498842e-04	-3.90724667e-04	1.38922351e-03
550             	5.13026334e-01	2.57886899e-01	2.55139435e-01	2.86874048e-01	1.50285401e-01	1.36588647e-01	6.84837669e-03	1.37373187e-03	-1.10210694e-03	3.42158829e-04	-9.31027529e-04	1.27318636e-03
560             	5.12820532e-01	2.57455877e-01	2.55364655e-01	2.86747831e-01	1.49966341e-01	1.36781490e-01	6.59242575e-03	1.04561089e-03	-1.02462710e-03	7.68705980e-04	-6.40274109e-04	1.40898009e-03
570             	5.12264151e-01	2.56827943e-01	2.55436208e-01	2.85766817e-01	1.49203143e-01	1.36563674e-01	6.31973470e-03	6.95867287e-04	-9.69033684e-04	1.96058867e-03	1.12606509e-05	1.94932802e-03
580             	5.11644510e-01	2.56388776e-01	2.55255734e-01	2.84592389e-01	1.48735908e-01	1.35856480e-01	6.43971411e-03	5.66520706e-04	-1.10909678e-03	2.80454036e-03	2.93173401e-04	2.51136696e-03
590             	5.11349043e-01	2.56196651e-01	2.55152392e-01	2.85305860e-01	1.49429084e-01	1.35876776e-01	6.77615403e-03	5.22129553e-04	-1.28501795e-03	2.70011210e-03	6.50381015e-05	2.63507400e-03
600             	5.11253174e-01	2.56099822e-01	2.55153352e-01	2.87914317e-01	1.50578396e-01	1.37335921e-01	6.62123727e-03	4.73234969e-04	-1.26960346e-03	2.88150074e-03	1.71146908e-04	2.71035383e-03
610             	5.11244951e-01	2.56256689e-01	2.54988263e-01	2.89208390e-01	1.50901579e-01	1.38306811e-01	6.29738402e-03	6.34213059e-04	-1.16004320e-03	3.12666520e-03	4.03289399e-04	2.72337580e-03
620             	5.11394736e-01	2.56607921e-01	2.54786816e-01	2.88637384e-01	1.50872768e-01	1.37764616e-01	6.55407595e-03	9.10552734e-04	-1.09336967e-03	1.55859519e-03	-3.14072075e-04	1.87266727e-03
630             	5.11821320e-01	2.56902947e-01	2.54918374e-01	2.89276973e-01	1.51329701e-01	1.37947273e-01	6.69121392e-03	9.92286415e-04	-9.28631621e-04	-1.04336122e-04	-9.80799682e-04	8.76463560e-04
640             	5.12435009e-01	2.57273412e-01	2.55161597e-01	2.90375392e-01	1.51639150e-01	1.38736242e-01	6.45145370e-03	1.05590778e-03	-8.16339768e-04	-5.10670667e-04	-1.07167510e-03	5.61004434e-04
